"short_Tag","Trait","y2019","y2021","y2020","n_obs","change_19_21","stability","range_all","slope1","slope2","crossover"
"01_08","β-glucan",-0.998383604021655,-0.575554600171969,-0.477186128182617,3,0.422829003849686,0.61956594782839,0.521197475839038,0.521197475839038,-0.0983684719893524,0.521197475839038
"01_10","β-glucan",-0.215050270688322,-0.0535546001719693,-0.247186128182617,3,0.161495670516352,0.225767385504942,0.193631528010647,-0.032135857494295,0.193631528010647,0.193631528010647
"01_11","β-glucan",0.138283062645012,0.316445399828031,0.117813871817383,3,0.178162337183019,0.219100718838276,0.198631528010647,-0.0204691908276286,0.198631528010647,0.198631528010647
"01_12","β-glucan",0.154949729311679,-0.0355546001719691,-0.0771861281826163,3,-0.190504329483648,0.273767385504942,0.232135857494295,-0.232135857494295,0.0416315280106471,0.232135857494295
"01_13","β-glucan",-0.115050270688321,0.874445399828031,-0.132186128182617,3,0.989495670516352,1.02376738550494,1.00663152801065,-0.0171358574942953,1.00663152801065,1.00663152801065
"01_18","β-glucan",-1.87505027068832,-1.01355460017197,-0.589686128182616,3,0.861495670516352,1.70923261449506,1.2853641425057,1.2853641425057,-0.423868471989353,1.2853641425057
"02_01","β-glucan",-0.891716937354988,-0.355554600171969,0.142813871817384,3,0.536162337183019,1.53289928116172,1.03453080917237,1.03453080917237,-0.498368471989353,1.03453080917237
"02_02","β-glucan",-0.881716937354988,0.581945399828031,-0.249686128182616,3,1.46366233718302,1.46366233718302,1.46366233718302,0.632030809172372,0.831631528010647,0
"02_03","β-glucan",-1.23505027068832,-0.701554600171969,-0.244686128182617,3,0.533495670516352,1.44723261449506,0.990364142505705,0.990364142505705,-0.456868471989352,0.990364142505705
"02_05","β-glucan",-0.498383604021655,-0.489554600171969,0.275313871817383,3,0.00882900384968588,1.53856594782839,0.773697475839038,0.773697475839038,-0.764868471989352,0.773697475839038
"02_06","β-glucan",-0.648383604021655,-0.0715546001719691,-0.217186128182617,3,0.576829003849686,0.576829003849686,0.576829003849686,0.431197475839038,0.145631528010648,0
"02_08","β-glucan",-1.29171693735499,-0.261554600171969,-1.46718612818262,3,1.03016233718302,1.38110071883828,1.20563152801065,-0.175469190827628,1.20563152801065,1.20563152801065
"02_09","β-glucan",-0.698383604021655,-0.301554600171969,-0.317186128182617,3,0.396829003849686,0.396829003849686,0.396829003849686,0.381197475839038,0.0156315280106476,0
"02_11","β-glucan",-0.991716937354988,-0.023554600171969,-0.399686128182616,3,0.968162337183019,0.968162337183019,0.968162337183019,0.592030809172372,0.376131528010647,0
"02_13","β-glucan",-0.395050270688322,0.859445399828031,-0.444686128182617,3,1.25449567051635,1.35376738550494,1.30413152801065,-0.0496358574942951,1.30413152801065,1.30413152801065
"02_15","β-glucan",0.221616395978345,-0.457554600171969,-0.924686128182617,3,-0.679170996150315,1.61343405217161,1.14630252416096,-1.14630252416096,0.467131528010647,1.14630252416096
"03_01","β-glucan",-0.988383604021655,-0.297554600171969,0.0353138718173835,3,0.690829003849686,1.35656594782839,1.02369747583904,1.02369747583904,-0.332868471989353,1.02369747583904
"03_05","β-glucan",-0.931716937354988,-0.425554600171969,-1.37468612818262,3,0.506162337183019,1.39210071883828,0.949131528010648,-0.442969190827629,0.949131528010648,0.949131528010648
"03_06","β-glucan",-1.05838360402165,0.154445399828031,-0.357186128182617,3,1.21282900384969,1.21282900384969,1.21282900384969,0.701197475839038,0.511631528010647,0
"03_07","β-glucan",-0.678383604021655,0.704445399828031,0.420313871817383,3,1.38282900384969,1.38282900384969,1.38282900384969,1.09869747583904,0.284131528010648,0
"03_11","β-glucan",-0.201716937354988,-0.138054600171969,-0.497186128182616,3,0.063662337183019,0.654600718838276,0.359131528010648,-0.295469190827628,0.359131528010648,0.359131528010648
"03_12","β-glucan",-0.451716937354988,-0.601554600171969,0.330313871817384,3,-0.149837662816981,1.71389928116172,0.931868471989353,0.782030809172372,-0.931868471989353,0.931868471989353
"03_18","β-glucan",-1.28171693735499,-0.762221266838636,-0.664686128182616,3,0.519495670516352,0.714565947828391,0.617030809172372,0.617030809172372,-0.0975351386560196,0.617030809172372
"03_19","β-glucan",-0.701716937354988,-1.19055460017197,-0.734686128182616,3,-0.488837662816981,0.488837662816981,0.488837662816981,-0.0329691908276285,-0.455868471989352,0
"03_20","β-glucan",-0.476716937354988,-0.158887933505302,-0.264686128182616,3,0.317829003849686,0.317829003849686,0.317829003849686,0.212030809172371,0.105798194677314,0
"05_01","β-glucan",-0.431716937354988,0.652445399828031,-0.487186128182617,3,1.08416233718302,1.19510071883828,1.13963152801065,-0.0554691908276285,1.13963152801065,1.13963152801065
"05_04","β-glucan",1.35161639597835,0.456945399828031,0.322813871817383,3,-0.894670996150314,1.16293405217161,1.02880252416096,-1.02880252416096,0.134131528010648,1.02880252416096
"05_05","β-glucan",0.138283062645012,0.074445399828031,-0.397186128182617,3,-0.0638376628169809,1.00710071883828,0.535469190827629,-0.535469190827629,0.471631528010648,0.535469190827629
"05_06","β-glucan",0.644949729311678,-0.00305460017196912,-0.234686128182616,3,-0.648004329483648,1.11126738550494,0.879635857494295,-0.879635857494295,0.231631528010647,0.879635857494295
"05_07","β-glucan",1.45161639597835,1.6011120664947,0.145313871817383,3,0.149495670516352,2.76210071883828,1.45579819467731,-1.30630252416096,1.45579819467731,1.45579819467731
"05_09","β-glucan",0.514949729311679,0.641112066494697,0.787813871817383,3,0.126162337183019,0.419565947828391,0.272864142505705,0.272864142505705,-0.146701805322686,0.272864142505705
"05_10","β-glucan",0.864949729311679,0.452445399828031,-0.247186128182617,3,-0.412504329483648,1.81176738550494,1.1121358574943,-1.1121358574943,0.699631528010648,1.1121358574943
"05_13","β-glucan",-0.411716937354988,-0.307554600171969,-0.762186128182616,3,0.104162337183019,0.805100718838275,0.454631528010647,-0.350469190827628,0.454631528010647,0.454631528010647
"05_14","β-glucan",0.481616395978345,-0.295554600171969,-0.584686128182616,3,-0.777170996150314,1.35543405217161,1.06630252416096,-1.06630252416096,0.289131528010647,1.06630252416096
"05_15","β-glucan",0.641616395978345,0.320445399828031,-0.474686128182617,3,-0.321170996150314,1.91143405217161,1.11630252416096,-1.11630252416096,0.795131528010647,1.11630252416096
"06_01","β-glucan",-0.301716937354988,-0.513554600171969,-0.499686128182616,3,-0.211837662816981,0.211837662816981,0.211837662816981,-0.197969190827628,-0.0138684719893526,0
"06_02","β-glucan",0.484949729311679,-0.627554600171969,-0.657186128182616,3,-1.11250432948365,1.17176738550494,1.1421358574943,-1.1421358574943,0.0296315280106472,1.1421358574943
"06_04","β-glucan",0.961616395978345,-0.517554600171969,-0.377186128182617,3,-1.47917099615031,1.47917099615031,1.47917099615031,-1.33880252416096,-0.140368471989352,0
"06_05","β-glucan",0.488283062645012,-0.275554600171969,-0.369686128182616,3,-0.763837662816981,0.952100718838276,0.857969190827629,-0.857969190827629,0.0941315280106477,0.857969190827629
"06_06","β-glucan",0.184949729311678,-0.219554600171969,-0.497186128182616,3,-0.404504329483647,0.959767385504942,0.682135857494295,-0.682135857494295,0.277631528010647,0.682135857494295
"06_09","β-glucan",1.66494972931168,-0.233054600171969,-0.00718612818261644,3,-1.89800432948365,1.89800432948365,1.89800432948365,-1.6721358574943,-0.225868471989353,0
"06_11","β-glucan",1.59828306264501,-0.0755546001719694,-0.0846861281826166,3,-1.67383766281698,1.69210071883828,1.68296919082763,-1.68296919082763,0.00913152801064721,1.68296919082763
"06_16","β-glucan",0.274949729311679,0.661945399828031,-0.422186128182616,3,0.386995670516352,1.78126738550494,1.08413152801065,-0.697135857494295,1.08413152801065,1.08413152801065
"06_18","β-glucan",1.37828306264501,-0.305554600171969,0.842813871817383,3,-1.68383766281698,1.68383766281698,1.68383766281698,-0.535469190827628,-1.14836847198935,0
"06_20","β-glucan",0.804949729311679,0.291945399828031,0.482813871817384,3,-0.513004329483648,0.513004329483648,0.513004329483648,-0.322135857494295,-0.190868471989352,0
"07_03","β-glucan",0.121616395978345,-0.335554600171969,0.0153138718173838,3,-0.457170996150314,0.457170996150314,0.457170996150314,-0.106302524160962,-0.350868471989353,0
"07_04","β-glucan",0.418283062645012,0.818445399828031,-0.0621861281826167,3,0.400162337183019,1.36110071883828,0.880631528010647,-0.480469190827629,0.880631528010647,0.880631528010647
"07_05","β-glucan",0.208283062645012,0.354445399828031,0.310313871817383,3,0.146162337183019,0.146162337183019,0.146162337183019,0.102030809172372,0.0441315280106473,0
"07_07","β-glucan",0.0849497293116788,-0.563054600171969,-0.782186128182616,3,-0.648004329483648,1.08626738550494,0.867135857494295,-0.867135857494295,0.219131528010647,0.867135857494295
"07_08","β-glucan",-0.228383604021655,-0.105554600171969,-0.764686128182616,3,0.122829003849686,1.19543405217161,0.659131528010648,-0.536302524160962,0.659131528010648,0.659131528010648
"07_12","β-glucan",-0.0550502706883214,0.884445399828031,0.342813871817383,3,0.939495670516352,0.939495670516352,0.939495670516352,0.397864142505705,0.541631528010647,0
"07_14","β-glucan",-0.131716937354988,0.149445399828031,-0.0496861281826165,3,0.281162337183019,0.281162337183019,0.281162337183019,0.0820308091723714,0.199131528010647,0
"07_15","β-glucan",0.551616395978345,0.430445399828031,-0.0646861281826163,3,-0.121170996150314,1.11143405217161,0.616302524160961,-0.616302524160961,0.495131528010647,0.616302524160961
"07_17","β-glucan",0.704949729311678,0.407778733161364,0.477813871817384,3,-0.297170996150314,0.297170996150314,0.297170996150314,-0.227135857494295,-0.0700351386560196,0
"07_18","β-glucan",-0.128383604021655,0.366945399828031,-0.474686128182617,3,0.495329003849686,1.18793405217161,0.841631528010648,-0.346302524160962,0.841631528010648,0.841631528010648
"08_01","β-glucan",0.974949729311679,0.209445399828031,-0.0471861281826167,3,-0.765504329483647,1.27876738550494,1.0221358574943,-1.0221358574943,0.256631528010648,1.0221358574943
"08_03","β-glucan",0.391616395978345,0.592445399828031,-0.0296861281826164,3,0.200829003849686,1.04343405217161,0.622131528010647,-0.421302524160962,0.622131528010647,0.622131528010647
"08_05","β-glucan",0.378283062645012,0.701945399828031,-0.217186128182616,3,0.323662337183019,1.51460071883828,0.919131528010647,-0.595469190827628,0.919131528010647,0.919131528010647
"08_08","β-glucan",0.328283062645012,-0.327554600171969,0.137813871817384,3,-0.655837662816981,0.655837662816981,0.655837662816981,-0.190469190827628,-0.465368471989353,0
"08_09","β-glucan",1.50161639597835,0.656945399828031,1.07781387181738,3,-0.844670996150314,0.844670996150314,0.844670996150314,-0.423802524160962,-0.420868471989353,0
"08_10","β-glucan",1.17494972931168,0.501945399828031,0.250313871817384,3,-0.673004329483647,1.17626738550494,0.924635857494295,-0.924635857494295,0.251631528010648,0.924635857494295
"08_11","β-glucan",0.424949729311678,0.498445399828031,0.220313871817383,3,0.0734956705163526,0.482767385504943,0.278131528010648,-0.204635857494295,0.278131528010648,0.278131528010648
"08_15","β-glucan",-0.248383604021655,-2.29555460017197,-0.254686128182617,3,-2.04717099615031,2.04717099615031,2.04717099615031,-0.00630252416096191,-2.04086847198935,0
"08_16","β-glucan",1.00828306264501,0.227778733161364,0.950313871817383,3,-0.780504329483648,0.780504329483648,0.780504329483648,-0.0579691908276287,-0.722535138656019,0
"09_01","β-glucan",1.59494972931168,0.501945399828031,0.710313871817384,3,-1.09300432948365,1.09300432948365,1.09300432948365,-0.884635857494295,-0.208368471989352,0
"09_03","β-glucan",0.638283062645012,-0.728054600171969,-0.419686128182617,3,-1.36633766281698,1.36633766281698,1.36633766281698,-1.05796919082763,-0.308368471989352,0
"09_04","β-glucan",0.111616395978345,0.114445399828031,-0.384686128182616,3,0.0028290038496858,0.995434052171609,0.499131528010648,-0.496302524160962,0.499131528010648,0.499131528010648
"09_05","β-glucan",0.514949729311679,0.164445399828031,0.130313871817384,3,-0.350504329483648,0.418767385504943,0.384635857494295,-0.384635857494295,0.0341315280106475,0.384635857494295
"09_09","β-glucan",0.204949729311679,-0.208054600171969,-0.479686128182617,3,-0.413004329483648,0.956267385504943,0.684635857494295,-0.684635857494295,0.271631528010647,0.684635857494295
"09_10","β-glucan",0.0316163959783452,0.314445399828031,-0.224686128182616,3,0.282829003849686,0.795434052171609,0.539131528010647,-0.256302524160962,0.539131528010647,0.539131528010647
"09_11","β-glucan",0.0249497293116783,0.501945399828031,1.08031387181738,3,0.476995670516353,1.63373261449506,1.05536414250571,1.05536414250571,-0.578368471989352,1.05536414250571
"09_12","β-glucan",0.631616395978345,0.12194539982803,0.680313871817383,3,-0.509670996150315,0.607065947828391,0.558368471989353,0.0486974758390383,-0.558368471989353,0.558368471989353
"09_13","β-glucan",1.14494972931168,-0.205554600171969,0.757813871817384,3,-1.35050432948365,1.35050432948365,1.35050432948365,-0.387135857494295,-0.963368471989353,0
"09_16","β-glucan",0.871616395978345,0.184445399828031,0.307813871817383,3,-0.687170996150314,0.687170996150314,0.687170996150314,-0.563802524160962,-0.123368471989352,0
"10_03","β-glucan",0.518283062645012,0.560445399828031,0.462813871817383,3,0.042162337183019,0.153100718838276,0.0976315280106473,-0.0554691908276284,0.0976315280106473,0.0976315280106473
"10_04","β-glucan",1.16828306264501,-0.825554600171969,1.10531387181738,3,-1.99383766281698,1.99383766281698,1.99383766281698,-0.0629691908276284,-1.93086847198935,0
"10_05","β-glucan",1.05828306264501,0.540445399828031,0.592813871817384,3,-0.517837662816981,0.517837662816981,0.517837662816981,-0.465469190827628,-0.0523684719893528,0
"10_06","β-glucan",1.01161639597835,-0.221554600171969,0.345313871817383,3,-1.23317099615031,1.23317099615031,1.23317099615031,-0.666302524160962,-0.566868471989353,0
"10_09","β-glucan",0.414949729311679,-0.0255546001719686,0.617813871817384,3,-0.440504329483647,0.846232614495057,0.643368471989352,0.202864142505705,-0.643368471989352,0.643368471989352
"10_10","β-glucan",0.828283062645012,0.146445399828031,0.482813871817383,3,-0.681837662816981,0.681837662816981,0.681837662816981,-0.345469190827629,-0.336368471989352,0
"10_11","β-glucan",0.571616395978345,0.116445399828031,0.107813871817384,3,-0.455170996150314,0.472434052171609,0.463802524160962,-0.463802524160962,0.00863152801064726,0.463802524160962
"10_12","β-glucan",0.581616395978345,0.390445399828031,0.460313871817384,3,-0.191170996150314,0.191170996150314,0.191170996150314,-0.121302524160962,-0.0698684719893528,0
"10_15","β-glucan",0.758283062645012,0.247778733161364,0.575313871817384,3,-0.510504329483648,0.510504329483648,0.510504329483648,-0.182969190827628,-0.327535138656019,0
"10_19","β-glucan",0.918283062645012,0.926945399828031,0.605313871817383,3,0.00866233718301912,0.634600718838276,0.321631528010648,-0.312969190827628,0.321631528010648,0.321631528010648
"11_04","β-glucan",0.594949729311679,-0.919554600171969,-0.777186128182617,3,-1.51450432948365,1.51450432948365,1.51450432948365,-1.3721358574943,-0.142368471989352,0
"11_05","β-glucan",0.384949729311679,-0.773054600171969,0.660313871817384,3,-1.15800432948365,1.70873261449506,1.43336847198935,0.275364142505705,-1.43336847198935,1.43336847198935
"11_06","β-glucan",0.251616395978345,-0.611554600171969,1.78531387181738,3,-0.863170996150314,3.93056594782839,2.39686847198935,1.53369747583904,-2.39686847198935,2.39686847198935
"11_09","β-glucan",0.264949729311679,0.564445399828031,0.907813871817383,3,0.299495670516353,0.986232614495057,0.642864142505705,0.642864142505705,-0.343368471989352,0.642864142505705
"11_10","β-glucan",0.203283062645012,-0.449554600171969,0.820313871817383,3,-0.652837662816981,1.88689928116172,1.26986847198935,0.617030809172372,-1.26986847198935,1.26986847198935
"11_11","β-glucan",0.0732830626450118,-0.503054600171969,0.595313871817384,3,-0.576337662816981,1.62039928116172,1.09836847198935,0.522030809172372,-1.09836847198935,1.09836847198935
"11_12","β-glucan",0.0449497293116785,-1.16555460017197,0.987813871817383,3,-1.21050432948365,3.09623261449506,2.15336847198935,0.942864142505705,-2.15336847198935,2.15336847198935
"11_13","β-glucan",0.108283062645012,-0.228887933505302,1.06281387181738,3,-0.337170996150314,2.24623261449506,1.29170180532269,0.954530809172372,-1.29170180532269,1.29170180532269
"11_16","β-glucan",0.463283062645012,-0.780554600171969,1.34781387181738,3,-1.24383766281698,3.01289928116172,2.12836847198935,0.884530809172371,-2.12836847198935,2.12836847198935
"11_19","β-glucan",0.324949729311678,-1.35305460017197,1.02781387181738,3,-1.67800432948365,3.08373261449506,2.38086847198935,0.702864142505705,-2.38086847198935,2.38086847198935
"12_03","β-glucan",-0.0150502706883214,0.016445399828031,-0.0246861281826165,3,0.0314956705163524,0.0507673855049426,0.0411315280106475,-0.00963585749429511,0.0411315280106475,0.0411315280106475
"12_04","β-glucan",-0.108383604021655,0.126445399828031,0.0553138718173836,3,0.234829003849686,0.234829003849686,0.234829003849686,0.163697475839038,0.0711315280106472,0
"12_05","β-glucan",-0.268383604021655,-0.158887933505302,-0.427186128182617,3,0.109495670516353,0.427100718838276,0.268298194677314,-0.158802524160962,0.268298194677314,0.268298194677314
"12_07","β-glucan",-0.201716937354988,-0.433054600171969,-0.412186128182617,3,-0.231337662816981,0.231337662816981,0.231337662816981,-0.210469190827628,-0.0208684719893524,0
"12_09","β-glucan",-0.301716937354988,0.596945399828031,-0.0321861281826166,3,0.898662337183019,0.898662337183019,0.898662337183019,0.269530809172372,0.629131528010647,0
"12_11","β-glucan",0.254949729311678,0.401112066494697,0.217813871817384,3,0.146162337183019,0.220434052171609,0.183298194677314,-0.037135857494295,0.183298194677314,0.183298194677314
"12_12","β-glucan",-0.325050270688321,-0.418887933505302,-0.548852794849283,3,-0.0938376628169811,0.353767385504943,0.223802524160962,-0.223802524160962,0.129964861343981,0.223802524160962
"12_15","β-glucan",-0.151716937354988,0.176945399828031,-0.00218612818261654,3,0.328662337183019,0.328662337183019,0.328662337183019,0.149530809172372,0.179131528010647,0
"12_16","β-glucan",-0.371716937354988,0.214445399828031,0.270313871817383,3,0.586162337183019,0.697899281161724,0.642030809172372,0.642030809172372,-0.0558684719893524,0.642030809172372
"12_19","β-glucan",0.134949729311679,0.597778733161364,0.852813871817383,3,0.462829003849686,0.972899281161724,0.717864142505705,0.717864142505705,-0.255035138656019,0.717864142505705
"13_01","β-glucan",-1.31838360402165,0.724445399828031,-0.634686128182616,3,2.04282900384969,2.04282900384969,2.04282900384969,0.683697475839038,1.35913152801065,0
"13_03","β-glucan",0.608283062645012,0.976945399828031,1.54031387181738,3,0.368662337183019,1.49539928116172,0.932030809172371,0.932030809172371,-0.563368471989352,0.932030809172371
"13_05","β-glucan",-0.355050270688322,0.094445399828031,0.500313871817383,3,0.449495670516353,1.26123261449506,0.855364142505705,0.855364142505705,-0.405868471989352,0.855364142505705
"13_06","β-glucan",-0.425050270688321,0.698445399828031,0.335313871817383,3,1.12349567051635,1.12349567051635,1.12349567051635,0.760364142505705,0.363131528010648,0
"13_08","β-glucan",-0.115050270688321,0.29694539982803,0.347813871817383,3,0.411995670516352,0.513732614495058,0.462864142505705,0.462864142505705,-0.0508684719893528,0.462864142505705
"13_11","β-glucan",-0.195050270688321,0.662445399828031,1.18781387181738,3,0.857495670516352,1.90823261449506,1.38286414250571,1.38286414250571,-0.525368471989353,1.38286414250571
"13_12","β-glucan",0.284949729311679,0.496945399828031,0.680313871817384,3,0.211995670516352,0.578732614495058,0.395364142505705,0.395364142505705,-0.183368471989353,0.395364142505705
"13_13","β-glucan",-0.828383604021655,0.319445399828031,0.0828138718173834,3,1.14782900384969,1.14782900384969,1.14782900384969,0.911197475839038,0.236631528010648,0
"13_18","β-glucan",1.48494972931168,0.884445399828031,1.98281387181738,3,-0.600504329483648,1.59623261449506,1.09836847198935,0.497864142505705,-1.09836847198935,1.09836847198935
"13_20","β-glucan",0.463283062645012,-0.0755546001719692,0.435313871817383,3,-0.538837662816981,0.538837662816981,0.538837662816981,-0.0279691908276285,-0.510868471989353,0
"14_01","β-glucan",-0.761716937354988,-0.0880546001719689,0.137813871817383,3,0.673662337183019,1.12539928116172,0.899530809172371,0.899530809172371,-0.225868471989352,0.899530809172371
"14_03","β-glucan",-0.178383604021655,0.416945399828031,0.765313871817384,3,0.595329003849686,1.29206594782839,0.943697475839038,0.943697475839038,-0.348368471989353,0.943697475839038
"14_04","β-glucan",0.314949729311678,-0.020554600171969,0.071147205150717,3,-0.335504329483647,0.335504329483647,0.335504329483647,-0.243802524160961,-0.091701805322686,0
"14_05","β-glucan",1.01494972931168,2.10444539982803,1.05114720515072,3,1.08949567051635,1.08949567051635,1.08949567051635,0.036197475839038,1.05329819467731,0
"14_06","β-glucan",0.00494972931167818,0.409445399828031,0.322813871817383,3,0.404495670516352,0.404495670516352,0.404495670516352,0.317864142505705,0.0866315280106471,0
"14_07","β-glucan",0.524949729311679,-0.0475546001719689,0.907813871817383,3,-0.572504329483647,1.33823261449506,0.955368471989352,0.382864142505705,-0.955368471989352,0.955368471989352
"14_09","β-glucan",0.00161639597834521,-0.245554600171969,0.760313871817384,3,-0.247170996150314,1.76456594782839,1.00586847198935,0.758697475839038,-1.00586847198935,1.00586847198935
"14_10","β-glucan",0.188283062645012,0.199445399828031,0.700313871817384,3,0.011162337183019,1.01289928116172,0.512030809172372,0.512030809172372,-0.500868471989353,0.512030809172372
"14_12","β-glucan",-0.145050270688321,-0.483554600171969,0.160313871817383,3,-0.338504329483648,0.949232614495057,0.643868471989353,0.305364142505705,-0.643868471989353,0.643868471989353
"14_14","β-glucan",0.104949729311679,0.364445399828031,0.585313871817384,3,0.259495670516352,0.701232614495057,0.480364142505705,0.480364142505705,-0.220868471989353,0.480364142505705
"15_04","β-glucan",0.561616395978345,-0.0480546001719691,1.07781387181738,3,-0.609670996150315,1.64206594782839,1.12586847198935,0.516197475839038,-1.12586847198935,1.12586847198935
"15_05","β-glucan",-0.525050270688321,0.309445399828031,-0.244686128182616,3,0.834495670516353,0.834495670516353,0.834495670516353,0.280364142505705,0.554131528010648,0
"15_07","β-glucan",-0.311716937354988,-0.291554600171969,0.52448053848405,3,0.020162337183019,1.65223261449506,0.836197475839038,0.836197475839038,-0.816035138656019,0.836197475839038
"15_08","β-glucan",0.0982830626450119,0.614445399828031,0.755313871817384,3,0.51616233718302,0.797899281161724,0.657030809172372,0.657030809172372,-0.140868471989352,0.657030809172372
"15_09","β-glucan",1.75828306264501,2.9311120664947,1.87531387181738,3,1.17282900384969,1.17282900384969,1.17282900384969,0.117030809172371,1.05579819467731,0
"15_11","β-glucan",-0.538383604021655,0.794445399828031,0.400313871817384,3,1.33282900384969,1.33282900384969,1.33282900384969,0.938697475839038,0.394131528010648,0
"15_16","β-glucan",-0.468383604021655,0.664445399828031,0.620313871817383,3,1.13282900384969,1.13282900384969,1.13282900384969,1.08869747583904,0.0441315280106478,0
"15_18","β-glucan",1.21828306264501,1.37777873316136,1.53281387181738,3,0.159495670516353,0.46956594782839,0.314530809172372,0.314530809172372,-0.155035138656019,0.314530809172372
"15_19","β-glucan",1.65828306264501,0.996945399828031,1.97531387181738,3,-0.661337662816981,1.29539928116172,0.978368471989352,0.317030809172372,-0.978368471989352,0.978368471989352
"15_20","β-glucan",0.981616395978345,0.590445399828031,1.69281387181738,3,-0.391170996150315,1.81356594782839,1.10236847198935,0.711197475839038,-1.10236847198935,1.10236847198935
"16_02","β-glucan",0.0482830626450121,-0.140554600171969,-0.134686128182616,3,-0.188837662816981,0.188837662816981,0.188837662816981,-0.182969190827628,-0.0058684719893527,0
"16_03","β-glucan",-0.0417169373549881,0.166445399828031,0.167813871817383,3,0.208162337183019,0.210899281161724,0.209530809172371,0.209530809172371,-0.00136847198935258,0.209530809172371
"16_04","β-glucan",0.751616395978346,-0.357554600171969,0.0778138718173835,3,-1.10917099615031,1.10917099615031,1.10917099615031,-0.673802524160962,-0.435368471989353,0
"16_05","β-glucan",1.16828306264501,-0.109554600171969,0.0328138718173833,3,-1.27783766281698,1.27783766281698,1.27783766281698,-1.13546919082763,-0.142368471989352,0
"16_06","β-glucan",0.694949729311679,0.286945399828031,-0.0296861281826165,3,-0.408004329483648,1.04126738550494,0.724635857494295,-0.724635857494295,0.316631528010647,0.724635857494295
"16_07","β-glucan",0.221616395978345,0.139445399828031,-0.0771861281826167,3,-0.0821709961503141,0.51543405217161,0.298802524160962,-0.298802524160962,0.216631528010648,0.298802524160962
"16_10","β-glucan",0.211616395978345,0.058445399828031,0.617813871817383,3,-0.153170996150314,0.965565947828391,0.559368471989352,0.406197475839038,-0.559368471989352,0.559368471989352
"16_14","β-glucan",0.498283062645012,0.0964453998280309,0.192813871817383,3,-0.401837662816981,0.401837662816981,0.401837662816981,-0.305469190827629,-0.0963684719893524,0
"16_16","β-glucan",0.478283062645012,0.599445399828031,-0.502186128182616,3,0.121162337183019,2.08210071883828,1.10163152801065,-0.980469190827628,1.10163152801065,1.10163152801065
"16_17","β-glucan",-0.108383604021655,-0.338054600171969,-0.592186128182617,3,-0.229670996150314,0.73793405217161,0.483802524160962,-0.483802524160962,0.254131528010648,0.483802524160962
"17_02","β-glucan",1.11494972931168,-0.267554600171969,0.332813871817383,3,-1.38250432948365,1.38250432948365,1.38250432948365,-0.782135857494295,-0.600368471989352,0
"17_03","β-glucan",0.698283062645012,-0.485554600171969,-0.539686128182616,3,-1.18383766281698,1.29210071883828,1.23796919082763,-1.23796919082763,0.0541315280106472,1.23796919082763
"17_04","β-glucan",0.474949729311679,-0.170554600171969,-0.377186128182617,3,-0.645504329483648,1.05876738550494,0.852135857494295,-0.852135857494295,0.206631528010648,0.852135857494295
"17_05","β-glucan",-0.228383604021655,-0.0415546001719692,-1.36468612818262,3,0.186829003849686,2.45943405217161,1.32313152801065,-1.13630252416096,1.32313152801065,1.32313152801065
"17_06","β-glucan",0.604949729311679,0.854445399828031,-0.569686128182616,3,0.249495670516352,2.59876738550494,1.42413152801065,-1.17463585749429,1.42413152801065,1.42413152801065
"17_07","β-glucan",1.04328306264501,-0.148887933505303,-0.207186128182616,3,-1.19217099615031,1.30876738550494,1.25046919082763,-1.25046919082763,0.0582981946773138,1.25046919082763
"17_08","β-glucan",-0.291716937354988,-0.632221266838636,-0.777186128182616,3,-0.340504329483648,0.630434052171609,0.485469190827628,-0.485469190827628,0.144964861343981,0.485469190827628
"17_09","β-glucan",-0.135050270688321,-0.403554600171969,0.13448053848405,3,-0.268504329483648,0.807565947828391,0.538035138656019,0.269530809172371,-0.538035138656019,0.538035138656019
"17_10","β-glucan",-0.288383604021655,-1.02555460017197,-0.319686128182616,3,-0.737170996150314,0.737170996150314,0.737170996150314,-0.0313025241609615,-0.705868471989353,0
"17_11","β-glucan",-0.468383604021655,-1.1688879335053,-1.17218612818262,3,-0.700504329483647,0.707100718838276,0.703802524160962,-0.703802524160962,0.00329819467731407,0.703802524160962
"18_01","β-glucan",-0.601716937354988,-0.411554600171969,-0.249686128182616,3,0.190162337183019,0.513899281161724,0.352030809172372,0.352030809172372,-0.161868471989352,0.352030809172372
"18_03","β-glucan",0.668283062645012,-0.109554600171969,-0.484686128182616,3,-0.777837662816981,1.52810071883828,1.15296919082763,-1.15296919082763,0.375131528010647,1.15296919082763
"18_04","β-glucan",-0.815050270688321,-1.02155460017197,-1.61968612818262,3,-0.206504329483648,1.40276738550494,0.804635857494295,-0.804635857494295,0.598131528010648,0.804635857494295
"18_05","β-glucan",-0.698383604021655,-1.37055460017197,-0.667186128182616,3,-0.672170996150314,0.734565947828391,0.703368471989352,0.0311974758390382,-0.703368471989352,0.703368471989352
"18_07","β-glucan",-0.251716937354988,-0.638054600171969,-0.854686128182616,3,-0.386337662816981,0.819600718838275,0.602969190827628,-0.602969190827628,0.216631528010647,0.602969190827628
"18_08","β-glucan",0.111616395978345,-1.47305460017197,-1.27468612818262,3,-1.58467099615031,1.58467099615031,1.58467099615031,-1.38630252416096,-0.198368471989353,0
"18_11","β-glucan",1.65494972931168,0.384445399828031,-0.0121861281826164,3,-1.27050432948365,2.06376738550494,1.6671358574943,-1.6671358574943,0.396631528010647,1.6671358574943
