Bin	Sum_R2	SumSq_R2	N_Pairs
2122000	157699	90468.9	1607111
2123000	156497	89747	1594633
2124000	156643	90231.8	1582373
2125000	156744	90180	1582766
2126000	156830	90066.3	1593731
2127000	156233	89862.5	1574234
2128000	156225	90367.6	1565762
2129000	155399	89516.3	1564164
2130000	156181	90325.1	1558422
2132000	157275	91219.4	1560699
2133000	155501	89763	1563679
2134000	156775	90489.3	1574865
2135000	156508	90353.2	1571814
2136000	155948	89916.5	1568924
2137000	156133	90019.5	1567899
2138000	157136	90706.1	1574000
2140000	156511	90457.1	1549473
2141000	156347	90119.5	1555922
2142000	155259	89391.4	1558176
2143000	155981	90242.3	1553213
2145000	156198	90123.4	1562868
2146000	154430	88516.6	1563228
2147000	155685	89681.1	1565978
2148000	155635	89142.9	1580076
2149000	156081	89390.5	1578948
2151000	156933	90337.6	1564262
2152000	156830	90453.4	1571866
2153000	156353	90437.8	1560158
2154000	156823	91206	1554496
2155000	157520	91558.4	1567345
2156000	157928	91817.7	1572627
2157000	158392	92518.3	1565959
2159000	160089	93191.5	1595072
2160000	159496	92810.4	1587767
2161000	160086	93389.7	1592122
2162000	159996	93203.9	1589573
2163000	159528	92774.8	1588910
2164000	156254	90676.5	1556657
2165000	156863	90967.6	1557026
2166000	156995	90957.8	1568255
2167000	155925	89929.5	1561492
2168000	156576	90611.5	1564878
2169000	156731	90714.2	1569820
2170000	155636	89796.4	1563821
2171000	155675	90073.3	1564157
2172000	155014	89451.9	1558687
2173000	155023	89782.7	1553001
2174000	155473	89839.3	1566617
2175000	155061	89480.4	1565308
2176000	154609	89290.5	1563261
2177000	154821	89018.6	1578213
2178000	156035	90640.9	1571069
2179000	155710	89919.8	1571116
2180000	154988	89459.5	1570129
2181000	155763	90415.5	1571140
2182000	155013	89691.7	1569186
2183000	154752	89475.8	1570442
2184000	154616	89520.1	1561662
2185000	157423	91559.7	1571915
2186000	155702	90212.6	1555897
2187000	155132	89748.6	1556435
2188000	156543	90849.3	1556046
2189000	155756	90519.9	1555079
2190000	154422	89750	1546257
2191000	153870	88985.7	1552633
2192000	155686	90487.5	1554391
2193000	155999	90514.7	1565042
2194000	156779	90662.3	1589377
2195000	157046	91102.6	1588863
2196000	156552	90971.3	1575347
2197000	156781	90557.1	1583716
2198000	155834	89624.9	1582307
2199000	155484	89967.9	1555933
2200000	155108	89778	1546520
2201000	155235	89906.3	1544675
2202000	154611	89321.3	1547605
2203000	157112	91106.4	1557607
2204000	157174	91233.9	1566393
2205000	155146	89908.2	1545637
2206000	155555	90151.7	1561165
2208000	155054	89707.9	1549580
2209000	156711	91029	1561441
2210000	156062	90202.7	1569870
2212000	156872	90887.2	1568572
2213000	156924	90617.4	1576296
2214000	156074	90271.7	1561434
2215000	156166	90676.3	1544928
2216000	157434	91927.8	1542476
2217000	155691	90778.5	1537022
2218000	157179	91503.4	1545268
2219000	157724	91594.5	1557869
2220000	157059	91133.1	1549561
2221000	156531	90900.2	1545913
2223000	156260	90211.6	1561278
2224000	156081	90846.7	1548121
2225000	155659	89981.3	1562318
2226000	155825	90030.8	1570575
2227000	156679	90756.5	1576964
2228000	157191	90904.7	1582459
2229000	155515	89551.1	1579194
2231000	155462	89425.6	1571359
2232000	154699	88933.1	1577463
2233000	154924	89160.4	1570611
2234000	154394	88583.3	1574999
2235000	154284	88319.7	1575427
2236000	156085	89901.9	1581263
2237000	155401	89376.9	1577585
2238000	155077	89202	1574269
2239000	154616	89057.3	1574964
2240000	154057	88398.4	1582579
2241000	155425	89167.9	1593204
2242000	154615	88816.6	1590520
2244000	155832	89604.2	1602410
2245000	155762	89648.8	1588572
2246000	155694	89456.2	1587052
2247000	154777	88761.8	1581356
2248000	155180	89250.4	1578901
2249000	155750	89756.3	1572847
2250000	155854	89386.5	1590023
2251000	156290	89568.9	1601554
2252000	156713	89996.8	1599532
2253000	155838	89873.4	1582338
2254000	155133	89539.6	1574557
2255000	157228	90724.6	1599930
2256000	156353	90437.6	1582290
2258000	157504	91070.2	1587017
2259000	156882	90314	1581441
2260000	156707	90339.7	1587104
2261000	157097	90991	1571589
2262000	156432	90133.6	1571651
2264000	156307	90408.7	1566336
2265000	156426	90212.3	1568528
2266000	155560	89815.7	1563778
2268000	156884	90318.5	1577425
2269000	157457	90815.2	1574890
2270000	155415	89055.5	1575146
2271000	155608	89537.3	1571435
2272000	157292	90834.2	1587772
2273000	157731	90959.8	1591643
2274000	156435	90096.7	1595544
2275000	156914	90308.3	1604839
2276000	157022	90031	1614559
2278000	156156	89752.2	1589851
2279000	157548	90992.5	1590625
2280000	156010	90334	1572759
2281000	156677	90540.6	1589277
2282000	156380	90057.6	1592050
2283000	157995	91696.3	1595069
2284000	156729	90550.5	1595518
2286000	156636	89859.3	1609328
2287000	156611	90156.6	1613136
2288000	157365	90967.6	1605562
2289000	156119	89896.6	1603757
2290000	157684	90690.6	1615879
2291000	159106	92231.7	1609588
2292000	158087	91649.1	1591739
2293000	156861	90754.7	1582982
2294000	157658	91544.4	1582596
2295000	157628	91577.3	1572905
2296000	157507	91647.8	1566840
2298000	157943	92188.7	1551232
2299000	158009	91979.3	1563578
2300000	157235	91681.9	1556063
2301000	156926	91080.6	1558744
2302000	156842	91143	1545345
2303000	156621	90625.4	1550243
2304000	157497	91373.4	1552069
2305000	155728	90229.3	1539185
2306000	156938	91213.3	1545869
2307000	157585	91415.5	1571084
2308000	155355	90110.4	1551940
2309000	157450	91410.4	1563321
2310000	156089	90427.1	1552212
2311000	156961	91048.3	1549307
2312000	156948	91103.7	1556330
2313000	156928	91018.5	1566687
2314000	154993	89846.7	1556694
2315000	156890	90888.6	1563922
2316000	155576	89571.8	1574039
2317000	155932	90120.8	1567338
2318000	156056	89794.8	1574788
2319000	155381	89590	1562358
2320000	157158	90489.8	1583565
2321000	156503	90210.8	1586835
2322000	156739	90572	1587128
2323000	157505	90967.8	1603372
2324000	158820	91726.3	1610526
2325000	157547	90741.3	1613093
2326000	156670	89856.7	1611912
2327000	155439	89124.9	1598956
2328000	155814	89348.7	1604463
2329000	155397	89357.2	1599352
2330000	154771	88764.9	1595109
2331000	155181	89181.3	1582279
2332000	155501	89334.2	1583026
2333000	155309	89277.2	1583215
2334000	156206	90080.6	1593918
2335000	156100	90256.6	1588118
2336000	157097	91142.9	1586071
2337000	157779	91602.6	1589114
2338000	158901	92270.9	1584347
2339000	157543	91731.7	1571743
2340000	157886	91292.7	1582134
2341000	157637	91345.8	1573938
2342000	157604	91421.5	1582593
2344000	157884	91274.6	1585822
2345000	156275	90398.5	1577408
2346000	157350	91098.3	1584347
2347000	158323	92206	1577077
2348000	157473	91407.1	1573560
2349000	157496	91482.8	1578182
2350000	156801	90991.3	1574093
2351000	156491	90371	1581453
2352000	157650	91333.7	1575654
2353000	158122	91588.6	1579117
2354000	159442	92589.7	1588144
2355000	158854	91904.1	1590265
2356000	159129	91709.3	1604202
2357000	158681	91669.4	1598273
2358000	159298	92257.5	1590099
2359000	159390	92380.7	1583339
2360000	158117	91294.3	1580366
2361000	157171	90484.9	1582108
2362000	157059	90505.6	1574104
2363000	157421	90948.1	1574807
2364000	156613	90190.7	1573002
2365000	156755	90393.1	1573518
2366000	155322	89316.3	1572988
2367000	154713	88831.4	1574786
2368000	155474	89381.8	1580147
2369000	154932	88733.4	1592597
2370000	155360	88889.7	1590435
2371000	154448	88365.8	1584955
2372000	155662	89586.3	1577894
2373000	156095	89725.6	1583182
2374000	156485	90071.3	1581988
2375000	155100	89180.2	1579582
2376000	156641	90342.6	1581194
2377000	156135	89779.1	1585888
2378000	154917	88882.3	1576583
2379000	156551	90239.4	1580042
2380000	156028	89827.7	1573879
2381000	155856	89659.5	1578425
2382000	156259	90088.7	1572398
2383000	155739	89892.7	1561235
2384000	157226	90766.9	1572900
2385000	156386	90170.5	1581197
2386000	157186	91096.4	1567054
2387000	157100	90917.7	1571749
2388000	156809	90175.5	1583359
2389000	157203	90727.1	1575588
2390000	157468	90780	1600174
2391000	157449	90884.7	1589983
2392000	156769	90585.6	1580296
2393000	157650	91339.9	1584583
2394000	157587	91438.5	1580012
2395000	156762	90425.6	1582134
2397000	156918	90064	1607655
2398000	155625	89507.4	1589527
2399000	155827	89603.2	1582325
2400000	155416	89397.6	1591978
2401000	156776	90372.1	1593752
2402000	156624	90296.2	1590449
2403000	157081	90744	1583932
2404000	155972	89930	1582040
2405000	155738	89724.7	1573184
2406000	153544	88444.1	1547528
2407000	154635	88926.1	1560738
2408000	154752	89057.2	1556061
2409000	152977	87682.2	1554748
2410000	153949	88241.2	1566760
2411000	153362	87834.5	1559310
2412000	152748	87508.5	1557017
2413000	153647	88114.7	1569674
2415000	153363	87690.3	1568358
2416000	153157	87642.9	1561865
2417000	152171	87035	1567918
2418000	153323	88067	1565840
2419000	153762	88360	1562504
2421000	153293	87934.9	1565634
2422000	152457	87459.4	1549625
2423000	152869	88124.2	1535908
2424000	153702	88615.6	1552099
2425000	154591	89040.1	1566734
2426000	153468	88450.2	1555819
2427000	154166	88836.8	1560068
2429000	154140	88533.3	1557481
2430000	155195	89292.5	1567960
2431000	155596	89604.8	1565850
2432000	155868	89630.6	1571386
2433000	155547	89342.4	1578959
2435000	155237	89054.4	1570594
2436000	155539	89357.3	1570393
2437000	154386	88167.9	1586820
2438000	155047	88550.4	1594525
2439000	155722	89488.1	1581004
2440000	156240	89581	1591715
2442000	153826	88104.1	1569263
2443000	154539	88410.4	1586499
2444000	155722	89263.9	1576708
2445000	154438	88370.1	1577706
2446000	154709	88483.2	1582630
2447000	154716	88514.1	1583972
2448000	153375	87639.7	1576716
2450000	154158	88251.2	1576811
2451000	154196	88358.2	1575317
2452000	154557	87944.1	1595701
2453000	154295	88043.5	1585428
2454000	155523	89154.8	1584959
2455000	154568	88299.3	1574099
2456000	153746	87625.3	1584447
2458000	153897	87792.5	1575326
2459000	154433	87872.6	1591208
2460000	153080	87035	1581552
2461000	153079	87289.8	1569482
2462000	153680	87568.2	1582031
2463000	154166	87715.3	1596959
2464000	154506	87834.4	1595763
2465000	153993	87801.3	1601480
2466000	154373	88198	1592103
2467000	153387	87662.2	1576473
2468000	153984	88121.1	1579403
2469000	153661	87839.3	1582011
2470000	153699	87731.1	1583332
2471000	153061	87850.8	1553476
2472000	153174	87506.7	1570196
2473000	151535	86097.6	1561085
2474000	152144	86813.6	1557366
2475000	153730	87838.6	1571334
2476000	152655	87097.9	1558642
2477000	152946	87314.5	1571434
2478000	152441	86414.9	1569059
2479000	152018	86730.8	1553349
2480000	151716	86081.6	1568377
2481000	152393	86544.1	1580022
2482000	151965	86481.8	1565544
2483000	151508	86044	1570616
2484000	152569	86623.2	1575322
2485000	152081	86569.7	1573297
2486000	152217	86633.5	1578563
2487000	150741	85202.2	1578529
2489000	152780	87051.7	1578261
2490000	152281	86711.1	1578189
2491000	152046	86325.4	1578572
2492000	152100	86678	1573515
2493000	151817	86426.9	1562929
2494000	152039	86620	1569269
2495000	151883	86544.2	1570047
2496000	152192	86576.9	1578814
2497000	154132	87982.4	1587283
2498000	153529	87840.4	1582486
2500000	134.228	72.5768	1521
