"short_Tag","season","Mean_Value","Trait"
"14_07","2020",-14.1170763827919,"Starch"
"14_07","2021",-10.3862940670679,"Starch"
"14_09","2019",-10.7479891724671,"Starch"
"14_09","2020",-9.79207638279192,"Starch"
"14_09","2021",-10.4862940670679,"Starch"
"14_10","2019",-8.8146558391338,"Starch"
"14_10","2020",-10.0420763827919,"Starch"
"14_10","2021",-9.04129406706793,"Starch"
"14_12","2019",-7.64798917246713,"Starch"
"14_12","2020",-10.0420763827919,"Starch"
"14_12","2021",-6.44629406706793,"Starch"
"14_14","2019",-8.64798917246713,"Starch"
"14_14","2020",-8.94207638279192,"Starch"
"14_14","2021",-12.8862940670679,"Starch"
"15_04","2019",-7.44798917246713,"Starch"
"15_04","2020",-8.04207638279192,"Starch"
"15_04","2021",-0.732960733734596,"Starch"
"15_05","2019",4.95201082753287,"Starch"
"15_05","2020",6.30792361720808,"Starch"
"15_05","2021",-5.96629406706793,"Starch"
"15_07","2019",-2.54798917246713,"Starch"
"15_07","2020",-5.36707638279192,"Starch"
"15_07","2021",-2.52629406706793,"Starch"
"15_08","2019",0.585344160866204,"Starch"
"15_08","2020",-1.79207638279192,"Starch"
"15_08","2021",-6.86629406706793,"Starch"
"15_09","2019",-14.2146558391338,"Starch"
"15_09","2020",-18.4170763827919,"Starch"
"15_09","2021",-18.0662940670679,"Starch"
"15_11","2019",-0.447989172467131,"Starch"
"15_11","2020",-4.24207638279192,"Starch"
"15_11","2021",-4.59962740040126,"Starch"
"15_16","2019",0.618677494199537,"Starch"
"15_16","2020",-6.51707638279192,"Starch"
"15_16","2021",-8.81629406706793,"Starch"
"15_18","2019",-12.7146558391338,"Starch"
"15_18","2020",-15.4920763827919,"Starch"
"15_18","2021",-12.7996274004013,"Starch"
"15_19","2019",-8.54798917246713,"Starch"
"15_19","2020",-9.11707638279192,"Starch"
"15_19","2021",-7.66629406706793,"Starch"
"15_20","2019",-5.74798917246713,"Starch"
"15_20","2020",-3.49207638279192,"Starch"
"15_20","2021",-3.92629406706793,"Starch"
"16_02","2019",2.01867749419954,"Starch"
"16_02","2020",4.00792361720808,"Starch"
"16_02","2021",3.18370593293207,"Starch"
"16_03","2019",0.885344160866204,"Starch"
"16_03","2020",-0.942076382791923,"Starch"
"16_03","2021",1.65370593293207,"Starch"
"16_04","2019",-11.8146558391338,"Starch"
"16_04","2020",-11.6170763827919,"Starch"
"16_04","2021",-4.99129406706793,"Starch"
"16_05","2019",-3.78132250580046,"Starch"
"16_05","2020",-4.99207638279192,"Starch"
"16_05","2021",2.61370593293207,"Starch"
"16_06","2019",-4.3146558391338,"Starch"
"16_06","2020",-5.76707638279192,"Starch"
"16_06","2021",-3.51629406706793,"Starch"
"16_07","2019",-1.58132250580046,"Starch"
"16_07","2020",-4.81707638279192,"Starch"
"16_07","2021",-6.19129406706793,"Starch"
"16_10","2019",-7.4146558391338,"Starch"
"16_10","2020",0.607923617208078,"Starch"
"16_10","2021",-0.446294067067925,"Starch"
"16_14","2019",-9.08132250580046,"Starch"
"16_14","2020",-13.8670763827919,"Starch"
"16_14","2021",-3.80629406706793,"Starch"
"16_16","2019",-2.64798917246713,"Starch"
"16_16","2020",0.0829236172080776,"Starch"
"16_16","2021",-0.416294067067929,"Starch"
"16_17","2019",-6.8146558391338,"Starch"
"16_17","2020",-11.8170763827919,"Starch"
"16_17","2021",4.40870593293207,"Starch"
"17_02","2019",0.952010827532869,"Starch"
"17_02","2020",3.00792361720808,"Starch"
"17_02","2021",2.67370593293207,"Starch"
"17_03","2019",4.0853441608662,"Starch"
"17_03","2020",5.13292361720808,"Starch"
"17_03","2021",10.6537059329321,"Starch"
"17_04","2019",5.05201082753287,"Starch"
"17_04","2020",-1.89207638279192,"Starch"
"17_04","2021",5.65870593293207,"Starch"
"17_05","2019",8.3853441608662,"Starch"
"17_05","2020",5.15792361720808,"Starch"
"17_05","2021",5.19370593293207,"Starch"
"17_06","2019",2.7853441608662,"Starch"
"17_06","2020",6.15792361720808,"Starch"
"17_06","2021",1.85370593293207,"Starch"
"17_07","2019",2.86867749419954,"Starch"
"17_07","2020",-1.49207638279192,"Starch"
"17_07","2021",-1.19962740040126,"Starch"
"17_08","2019",7.85201082753287,"Starch"
"17_08","2020",5.80792361720808,"Starch"
"17_08","2021",9.23370593293208,"Starch"
"17_09","2019",4.31867749419954,"Starch"
"17_09","2020",-10.0337430494586,"Starch"
"17_09","2021",0.653705932932074,"Starch"
"17_10","2019",1.45201082753287,"Starch"
"17_10","2020",0.557923617208077,"Starch"
"17_10","2021",5.23370593293207,"Starch"
"17_11","2019",10.0853441608662,"Starch"
"17_11","2020",4.60792361720808,"Starch"
"17_11","2021",2.66703926626541,"Starch"
"18_01","2019",0.785344160866202,"Starch"
"18_01","2020",7.53292361720808,"Starch"
"18_01","2021",8.35870593293207,"Starch"
"18_03","2019",-0.0479891724671297,"Starch"
"18_03","2020",5.18292361720808,"Starch"
"18_03","2021",8.55370593293208,"Starch"
"18_04","2019",4.41867749419954,"Starch"
"18_04","2020",7.65792361720808,"Starch"
"18_04","2021",9.45370593293208,"Starch"
"18_05","2019",1.21867749419954,"Starch"
"18_05","2020",-1.86707638279192,"Starch"
"18_05","2021",11.3337059329321,"Starch"
"18_07","2019",3.45201082753287,"Starch"
"18_07","2020",5.50792361720808,"Starch"
"18_07","2021",13.9087059329321,"Starch"
"18_08","2019",-2.28132250580046,"Starch"
"18_08","2020",8.05792361720808,"Starch"
"18_08","2021",6.83370593293207,"Starch"
"18_11","2019",3.51867749419954,"Starch"
"18_11","2020",-2.51707638279192,"Starch"
"18_11","2021",0.593705932932073,"Starch"
"18_13","2019",6.45201082753287,"Starch"
"18_13","2020",12.0079236172081,"Starch"
"18_13","2021",9.73370593293207,"Starch"
"18_17","2019",-0.414655839133796,"Starch"
"18_17","2020",5.63292361720808,"Starch"
"18_17","2021",5.38370593293207,"Starch"
"18_20","2019",5.71867749419954,"Starch"
"18_20","2020",1.30792361720808,"Starch"
"18_20","2021",8.30037259959874,"Starch"
"19_02","2019",7.61867749419954,"Starch"
"19_02","2020",4.40792361720808,"Starch"
"19_02","2021",5.69370593293207,"Starch"
"19_03","2019",2.11867749419954,"Starch"
"19_03","2020",1.58292361720808,"Starch"
"19_03","2021",4.95370593293207,"Starch"
"19_04","2019",-0.881322505800463,"Starch"
"19_04","2020",3.43292361720808,"Starch"
"19_04","2021",2.43370593293207,"Starch"
"19_07","2019",-2.68132250580046,"Starch"
"19_07","2020",1.03292361720807,"Starch"
"19_07","2021",2.23370593293207,"Starch"
"19_08","2019",-0.94798917246713,"Starch"
"19_08","2020",1.13292361720808,"Starch"
"19_08","2021",-0.791294067067927,"Starch"
"19_09","2019",8.85201082753287,"Starch"
"19_09","2020",6.00792361720808,"Starch"
"19_09","2021",5.53370593293207,"Starch"
"19_10","2019",-0.747989172467129,"Starch"
"19_10","2020",-0.592076382791921,"Starch"
"19_10","2021",-5.76629406706793,"Starch"
"19_14","2019",6.91867749419954,"Starch"
"19_14","2020",8.50792361720808,"Starch"
"19_14","2021",10.3337059329321,"Starch"
"19_15","2019",3.71867749419954,"Starch"
"19_15","2020",6.10792361720808,"Starch"
"19_15","2021",4.80870593293207,"Starch"
"19_20","2019",0.618677494199537,"Starch"
"19_20","2020",-2.66707638279192,"Starch"
"19_20","2021",-6.16629406706793,"Starch"
"20_01","2019",2.51867749419954,"Starch"
"20_01","2020",-4.64207638279192,"Starch"
"20_01","2021",3.57370593293207,"Starch"
"20_02","2019",-1.4146558391338,"Starch"
"20_02","2020",1.70792361720808,"Starch"
"20_02","2021",6.15370593293208,"Starch"
"20_04","2019",7.25201082753287,"Starch"
"20_04","2020",11.5829236172081,"Starch"
"20_04","2021",6.68370593293207,"Starch"
"20_05","2019",3.81867749419954,"Starch"
"20_05","2020",1.85792361720808,"Starch"
"20_05","2021",3.83370593293207,"Starch"
"20_07","2019",3.01867749419953,"Starch"
"20_07","2020",-2.51707638279192,"Starch"
"20_07","2021",4.95870593293207,"Starch"
"20_08","2019",0.252010827532871,"Starch"
"20_08","2020",-4.96707638279192,"Starch"
"20_08","2021",0.713705932932074,"Starch"
"20_10","2019",7.21867749419954,"Starch"
"20_10","2020",2.83292361720808,"Starch"
"20_10","2021",9.25870593293208,"Starch"
"20_13","2019",0.985344160866203,"Starch"
"20_13","2020",8.35792361720808,"Starch"
"20_13","2021",6.83370593293207,"Starch"
"20_15","2019",-1.68132250580046,"Starch"
"20_15","2020",2.63292361720808,"Starch"
"20_15","2021",0.508705932932072,"Starch"
"20_16","2019",3.35201082753287,"Starch"
"20_16","2020",4.00792361720808,"Starch"
"20_16","2021",6.87370593293207,"Starch"
"21_01","2019",7.85201082753287,"Starch"
"21_01","2020",8.60792361720808,"Starch"
"21_01","2021",10.3587059329321,"Starch"
"21_02","2019",-4.64798917246713,"Starch"
"21_02","2020",-2.91707638279192,"Starch"
"21_02","2021",0.233705932932075,"Starch"
"21_03","2019",-0.147989172467129,"Starch"
"21_03","2020",-6.24207638279192,"Starch"
"21_03","2021",0.908705932932074,"Starch"
"21_04","2019",-4.8146558391338,"Starch"
"21_04","2020",2.18292361720808,"Starch"
"21_04","2021",-3.18629406706793,"Starch"
"21_05","2019",7.71867749419954,"Starch"
"21_05","2020",1.40792361720808,"Starch"
"21_05","2021",6.30870593293207,"Starch"
"21_07","2019",-3.9146558391338,"Starch"
"21_07","2020",1.85792361720808,"Starch"
"21_07","2021",-8.96629406706793,"Starch"
"21_10","2019",7.35201082753287,"Starch"
"21_10","2020",9.45792361720808,"Starch"
"21_10","2021",-3.72629406706792,"Starch"
"21_11","2019",-2.58132250580046,"Starch"
"21_11","2020",-2.19207638279192,"Starch"
"21_11","2021",0.983705932932075,"Starch"
"21_15","2019",2.65201082753287,"Starch"
"21_15","2020",5.55792361720808,"Starch"
"21_15","2021",11.1670392662654,"Starch"
"21_20","2019",10.6186774941995,"Starch"
"21_20","2020",6.35792361720808,"Starch"
"21_20","2021",1.68370593293207,"Starch"
"22_01","2019",3.48534416086621,"Starch"
"22_01","2020",4.40792361720808,"Starch"
"22_01","2021",7.23370593293207,"Starch"
"22_03","2019",9.51867749419954,"Starch"
"22_03","2020",11.7579236172081,"Starch"
"22_03","2021",14.2837059329321,"Starch"
"22_04","2019",9.51867749419954,"Starch"
"22_04","2020",10.1579236172081,"Starch"
"22_04","2021",9.13370593293208,"Starch"
"22_07","2019",9.45201082753287,"Starch"
"22_07","2020",3.58292361720808,"Starch"
"22_07","2021",5.37370593293207,"Starch"
"22_09","2019",9.18534416086621,"Starch"
"22_09","2020",-1.46707638279192,"Starch"
"22_09","2021",11.2087059329321,"Starch"
"22_11","2019",2.21867749419953,"Starch"
"22_11","2020",8.68292361720808,"Starch"
"22_11","2021",-4.69129406706793,"Starch"
"22_13","2019",8.85201082753287,"Starch"
"22_13","2020",12.6329236172081,"Starch"
"22_13","2021",11.7587059329321,"Starch"
"22_17","2019",8.51867749419954,"Starch"
"22_17","2020",5.73292361720808,"Starch"
"22_17","2021",8.00037259959874,"Starch"
"22_19","2019",4.65201082753287,"Starch"
"22_19","2020",0.882923617208078,"Starch"
"22_19","2021",13.9337059329321,"Starch"
"22_20","2019",2.11867749419954,"Starch"
"22_20","2020",2.83292361720808,"Starch"
"22_20","2021",2.13370593293207,"Starch"
"23_02","2019",4.91867749419954,"Starch"
"23_02","2020",0.0579236172080773,"Starch"
"23_02","2021",-4.31629406706793,"Starch"
"23_05","2019",-2.18132250580046,"Starch"
"23_05","2020",0.382923617208078,"Starch"
"23_05","2021",3.60870593293208,"Starch"
"23_08","2019",14.2853441608662,"Starch"
"23_08","2020",14.7329236172081,"Starch"
"23_08","2021",13.0937059329321,"Starch"
"23_09","2019",-3.6146558391338,"Starch"
"23_09","2020",2.25792361720808,"Starch"
"23_09","2021",-2.06629406706793,"Starch"
"23_11","2019",-2.04798917246713,"Starch"
"23_11","2020",6.35792361720808,"Starch"
"23_11","2021",-2.16629406706793,"Starch"
"23_12","2019",7.85201082753287,"Starch"
"23_12","2020",10.7329236172081,"Starch"
"23_12","2021",4.00870593293207,"Starch"
"23_14","2019",10.4520108275329,"Starch"
"23_14","2020",5.60792361720808,"Starch"
"23_14","2021",-0.366294067067924,"Starch"
"23_18","2019",-1.7146558391338,"Starch"
"23_18","2020",-3.51707638279192,"Starch"
"23_18","2021",-3.46629406706792,"Starch"
"23_19","2019",-2.6146558391338,"Starch"
"23_19","2020",9.98292361720807,"Starch"
"23_19","2021",-2.43296073373459,"Starch"
"23_20","2019",-1.18132250580046,"Starch"
"23_20","2020",-3.46707638279192,"Starch"
"23_20","2021",-1.74629406706792,"Starch"
"24_01","2019",-7.7146558391338,"Starch"
"24_01","2020",2.30792361720808,"Starch"
"24_01","2021",3.16703926626541,"Starch"
"24_03","2019",1.15201082753287,"Starch"
"24_03","2020",7.63292361720808,"Starch"
"24_03","2021",7.00870593293207,"Starch"
"24_04","2019",1.88534416086621,"Starch"
"24_04","2020",9.10792361720808,"Starch"
"24_04","2021",7.73370593293207,"Starch"
"24_05","2019",2.41867749419954,"Starch"
"24_05","2020",9.63292361720808,"Starch"
"24_05","2021",5.81370593293208,"Starch"
"24_06","2019",-5.6146558391338,"Starch"
"24_06","2020",-2.89207638279192,"Starch"
"24_06","2021",0.00870593293207378,"Starch"
"24_07","2019",-1.38132250580046,"Starch"
"24_07","2020",5.43292361720808,"Starch"
"24_07","2021",6.61370593293208,"Starch"
"24_09","2019",3.61867749419954,"Starch"
"24_09","2020",11.1079236172081,"Starch"
"24_09","2021",10.3737059329321,"Starch"
"24_10","2019",-5.08132250580046,"Starch"
"24_10","2020",0.257923617208077,"Starch"
"24_10","2021",5.51370593293207,"Starch"
"24_17","2019",-7.1146558391338,"Starch"
"24_17","2020",-5.69207638279192,"Starch"
"24_17","2021",-0.516294067067925,"Starch"
"24_18","2019",0.185344160866205,"Starch"
"24_18","2020",7.28292361720808,"Starch"
"24_18","2021",8.41370593293207,"Starch"
"25_04","2019",7.31867749419954,"Starch"
"25_04","2020",4.58292361720808,"Starch"
"25_05","2019",0.55201082753287,"Starch"
"25_05","2020",-0.592076382791923,"Starch"
"25_05","2021",-4.99129406706793,"Starch"
"25_07","2019",1.81867749419953,"Starch"
"25_07","2020",3.28292361720808,"Starch"
"25_07","2021",5.20870593293207,"Starch"
"25_08","2019",6.25201082753287,"Starch"
"25_08","2020",6.83292361720808,"Starch"
"25_08","2021",5.03370593293207,"Starch"
"25_09","2019",8.65201082753287,"Starch"
"25_09","2020",7.08292361720808,"Starch"
"25_09","2021",0.658705932932074,"Starch"
"25_10","2019",1.7853441608662,"Starch"
"25_10","2020",-1.56707638279192,"Starch"
"25_10","2021",-0.626294067067926,"Starch"
"25_11","2019",2.11867749419954,"Starch"
"25_11","2020",3.58292361720808,"Starch"
"25_11","2021",-1.76629406706793,"Starch"
"25_13","2019",3.55201082753287,"Starch"
"25_13","2020",-0.0920763827919231,"Starch"
"25_13","2021",-4.23296073373459,"Starch"
"25_14","2019",12.8520108275329,"Starch"
"25_14","2020",8.98292361720808,"Starch"
"25_14","2021",7.33370593293207,"Starch"
"25_16","2019",8.3853441608662,"Starch"
"25_16","2020",5.10792361720808,"Starch"
"25_16","2021",4.35870593293207,"Starch"
"26_01","2019",-8.84798917246713,"Starch"
"26_01","2020",-4.89207638279192,"Starch"
"26_01","2021",-1.02629406706793,"Starch"
"26_02","2019",-0.714655839133798,"Starch"
"26_02","2020",1.00792361720808,"Starch"
"26_02","2021",6.23370593293207,"Starch"
"26_03","2019",5.2853441608662,"Starch"
"26_03","2020",8.93292361720808,"Starch"
"26_03","2021",4.85870593293208,"Starch"
"26_04","2019",2.71867749419954,"Starch"
"26_04","2020",2.33292361720808,"Starch"
"26_04","2021",1.37370593293207,"Starch"
"26_07","2019",5.85201082753287,"Starch"
"26_07","2020",11.0829236172081,"Starch"
"26_07","2021",11.2537059329321,"Starch"
"26_09","2019",-4.44798917246713,"Starch"
"26_09","2020",-2.09207638279192,"Starch"
"26_09","2021",0.667039266265408,"Starch"
"26_12","2019",2.8853441608662,"Starch"
"26_12","2020",7.73292361720808,"Starch"
"26_12","2021",8.67370593293207,"Starch"
"26_13","2019",5.58534416086621,"Starch"
"26_13","2020",-2.16707638279192,"Starch"
"26_13","2021",-1.24129406706793,"Starch"
"26_14","2019",-2.74798917246713,"Starch"
"26_14","2020",-6.24207638279192,"Starch"
"26_14","2021",-0.566294067067924,"Starch"
"26_19","2019",1.75201082753287,"Starch"
"26_19","2020",9.03292361720808,"Starch"
"26_19","2021",5.39370593293207,"Starch"
"27_01","2019",-9.9146558391338,"Starch"
"27_01","2020",-13.4920763827919,"Starch"
"27_01","2021",-9.40629406706793,"Starch"
"27_02","2019",-10.2813225058005,"Starch"
"27_02","2020",-13.9420763827919,"Starch"
"27_02","2021",-12.6062940670679,"Starch"
"27_03","2019",-12.4813225058005,"Starch"
"27_03","2020",-16.6170763827919,"Starch"
"27_03","2021",-10.2412940670679,"Starch"
"27_07","2019",-10.9479891724671,"Starch"
"27_07","2020",-12.9420763827919,"Starch"
"27_07","2021",-14.8662940670679,"Starch"
"27_09","2019",-17.6813225058005,"Starch"
"27_09","2020",-17.5920763827919,"Starch"
"27_09","2021",-16.5912940670679,"Starch"
"27_10","2019",-11.3813225058005,"Starch"
"27_10","2020",-15.8420763827919,"Starch"
"27_10","2021",-15.1329607337346,"Starch"
"27_14","2019",-15.0813225058005,"Starch"
"27_14","2020",-15.8420763827919,"Starch"
"27_14","2021",-12.4662940670679,"Starch"
"27_15","2019",-15.7813225058005,"Starch"
"27_15","2020",-16.7337430494586,"Starch"
"27_15","2021",-17.0412940670679,"Starch"
"27_16","2019",-14.2813225058005,"Starch"
"27_16","2020",-15.4170763827919,"Starch"
"27_16","2021",-16.3662940670679,"Starch"
"27_18","2019",-9.78132250580046,"Starch"
"27_18","2020",-12.3170763827919,"Starch"
"27_18","2021",-13.8062940670679,"Starch"
"28_02","2019",-4.98132250580046,"Starch"
"28_02","2020",-10.6920763827919,"Starch"
"28_02","2021",-17.8662940670679,"Starch"
"28_05","2019",-7.18132250580046,"Starch"
"28_05","2020",-7.24207638279192,"Starch"
"28_05","2021",-11.3412940670679,"Starch"
"28_08","2019",-12.1479891724671,"Starch"
"28_08","2020",-7.29207638279192,"Starch"
"28_08","2021",-17.8862940670679,"Starch"
"28_11","2019",-7.6146558391338,"Starch"
"28_11","2020",-8.01707638279192,"Starch"
"28_11","2021",-12.7462940670679,"Starch"
"28_12","2019",-8.08132250580046,"Starch"
"28_12","2020",-6.76707638279192,"Starch"
"28_12","2021",-12.3412940670679,"Starch"
"28_15","2019",-9.38132250580046,"Starch"
"28_15","2020",-7.29207638279192,"Starch"
"28_16","2019",-8.44798917246713,"Starch"
"28_16","2020",-6.76707638279192,"Starch"
"28_16","2021",-10.3862940670679,"Starch"
"28_17","2019",-7.3146558391338,"Starch"
"28_17","2020",-8.44207638279192,"Starch"
"28_17","2021",-15.4662940670679,"Starch"
"28_18","2019",-3.24798917246713,"Starch"
"28_18","2020",-7.51707638279192,"Starch"
"28_18","2021",-19.2662940670679,"Starch"
"28_19","2019",-5.8146558391338,"Starch"
"28_19","2020",-5.99207638279192,"Starch"
"28_19","2021",-16.4996274004013,"Starch"
"29_02","2019",-0.34798917246713,"Starch"
"29_02","2020",-2.49207638279192,"Starch"
"29_02","2021",-4.24129406706793,"Starch"
"29_05","2019",-2.3146558391338,"Starch"
"29_05","2020",-5.69207638279192,"Starch"
"29_05","2021",0.600372599598739,"Starch"
"29_08","2019",5.05201082753287,"Starch"
"29_08","2020",9.63292361720808,"Starch"
"29_08","2021",-8.91629406706793,"Starch"
"29_10","2019",7.51867749419954,"Starch"
"29_10","2020",10.1829236172081,"Starch"
"29_10","2021",3.86703926626541,"Starch"
"29_12","2019",10.6186774941995,"Starch"
"29_12","2020",12.4829236172081,"Starch"
"29_12","2021",-2.54629406706792,"Starch"
"29_15","2019",12.2520108275329,"Starch"
"29_15","2020",2.98292361720808,"Starch"
"29_15","2021",-0.666294067067923,"Starch"
"29_16","2019",7.25201082753287,"Starch"
"29_16","2020",3.08292361720808,"Starch"
"29_16","2021",-0.69962740040126,"Starch"
"29_17","2019",2.11867749419954,"Starch"
"29_17","2020",0.332923617208076,"Starch"
"29_17","2021",1.55370593293208,"Starch"
"29_18","2019",5.15201082753287,"Starch"
"29_18","2020",5.85792361720808,"Starch"
"29_18","2021",8.58370593293207,"Starch"
"29_19","2019",5.35201082753287,"Starch"
"29_19","2020",0.0829236172080758,"Starch"
"29_19","2021",6.51370593293207,"Starch"
"30_01","2019",5.3853441608662,"Starch"
"30_01","2020",2.83292361720808,"Starch"
"30_01","2021",8.43370593293208,"Starch"
"30_02","2019",2.51867749419954,"Starch"
"30_02","2020",-1.89207638279193,"Starch"
"30_02","2021",0.00870593293207467,"Starch"
"30_04","2019",2.31867749419954,"Starch"
"30_04","2020",10.0329236172081,"Starch"
"30_04","2021",5.99370593293207,"Starch"
"30_06","2019",3.95201082753287,"Starch"
"30_06","2020",3.18292361720808,"Starch"
"30_06","2021",0.458705932932073,"Starch"
"30_09","2019",0.15201082753287,"Starch"
"30_09","2020",9.00792361720808,"Starch"
"30_09","2021",5.43370593293207,"Starch"
"30_12","2019",-0.914655839133798,"Starch"
"30_12","2020",-4.09207638279192,"Starch"
"30_12","2021",-0.691294067067926,"Starch"
"30_14","2019",1.8853441608662,"Starch"
"30_14","2020",-0.542076382791922,"Starch"
"30_14","2021",-1.26629406706792,"Starch"
"30_15","2019",4.71867749419954,"Starch"
"30_15","2020",-1.11707638279192,"Starch"
"30_15","2021",-6.61629406706793,"Starch"
"30_17","2019",-1.2146558391338,"Starch"
"30_17","2020",-1.39207638279192,"Starch"
"30_17","2021",7.59370593293207,"Starch"
"30_18","2019",4.41867749419954,"Starch"
"30_18","2020",8.35792361720808,"Starch"
"30_18","2021",-4.69129406706793,"Starch"
"01_03","2019",-0.101716937354988,"β-glucan"
"01_03","2021",-0.770554600171969,"β-glucan"
"01_05","2019",-0.478383604021655,"β-glucan"
"01_05","2020",-0.684686128182617,"β-glucan"
"01_05","2021",-0.769554600171969,"β-glucan"
"01_06","2019",-1.18171693735499,"β-glucan"
"01_06","2020",-0.964686128182617,"β-glucan"
"01_06","2021",-0.772221266838636,"β-glucan"
"01_07","2019",-0.765050270688321,"β-glucan"
"01_07","2020",-0.277186128182616,"β-glucan"
"01_07","2021",-0.393554600171969,"β-glucan"
"01_08","2019",-0.998383604021655,"β-glucan"
"01_08","2020",-0.477186128182617,"β-glucan"
"01_08","2021",-0.575554600171969,"β-glucan"
"01_10","2019",-0.215050270688322,"β-glucan"
"01_10","2020",-0.247186128182617,"β-glucan"
"01_10","2021",-0.0535546001719693,"β-glucan"
"01_11","2019",0.138283062645012,"β-glucan"
"01_11","2020",0.117813871817383,"β-glucan"
"01_11","2021",0.316445399828031,"β-glucan"
"01_12","2019",0.154949729311679,"β-glucan"
"01_12","2020",-0.0771861281826163,"β-glucan"
"01_12","2021",-0.0355546001719691,"β-glucan"
"01_13","2019",-0.115050270688321,"β-glucan"
"01_13","2020",-0.132186128182617,"β-glucan"
"01_13","2021",0.874445399828031,"β-glucan"
"01_18","2019",-1.87505027068832,"β-glucan"
"01_18","2020",-0.589686128182616,"β-glucan"
"01_18","2021",-1.01355460017197,"β-glucan"
"02_01","2019",-0.891716937354988,"β-glucan"
"02_01","2020",0.142813871817384,"β-glucan"
"02_01","2021",-0.355554600171969,"β-glucan"
"02_02","2019",-0.881716937354988,"β-glucan"
"02_02","2020",-0.249686128182616,"β-glucan"
"02_02","2021",0.581945399828031,"β-glucan"
"02_03","2019",-1.23505027068832,"β-glucan"
"02_03","2020",-0.244686128182617,"β-glucan"
"02_03","2021",-0.701554600171969,"β-glucan"
"02_05","2019",-0.498383604021655,"β-glucan"
"02_05","2020",0.275313871817383,"β-glucan"
"02_05","2021",-0.489554600171969,"β-glucan"
"02_06","2019",-0.648383604021655,"β-glucan"
"02_06","2020",-0.217186128182617,"β-glucan"
"02_06","2021",-0.0715546001719691,"β-glucan"
"02_08","2019",-1.29171693735499,"β-glucan"
"02_08","2020",-1.46718612818262,"β-glucan"
"02_08","2021",-0.261554600171969,"β-glucan"
"02_09","2019",-0.698383604021655,"β-glucan"
"02_09","2020",-0.317186128182617,"β-glucan"
"02_09","2021",-0.301554600171969,"β-glucan"
"02_11","2019",-0.991716937354988,"β-glucan"
"02_11","2020",-0.399686128182616,"β-glucan"
"02_11","2021",-0.023554600171969,"β-glucan"
"02_13","2019",-0.395050270688322,"β-glucan"
"02_13","2020",-0.444686128182617,"β-glucan"
"02_13","2021",0.859445399828031,"β-glucan"
"02_15","2019",0.221616395978345,"β-glucan"
"02_15","2020",-0.924686128182617,"β-glucan"
"02_15","2021",-0.457554600171969,"β-glucan"
"03_01","2019",-0.988383604021655,"β-glucan"
"03_01","2020",0.0353138718173835,"β-glucan"
"03_01","2021",-0.297554600171969,"β-glucan"
"03_02","2019",-1.14505027068832,"β-glucan"
"03_02","2021",0.0144453998280309,"β-glucan"
"03_05","2019",-0.931716937354988,"β-glucan"
"03_05","2020",-1.37468612818262,"β-glucan"
"03_05","2021",-0.425554600171969,"β-glucan"
"03_06","2019",-1.05838360402165,"β-glucan"
"03_06","2020",-0.357186128182617,"β-glucan"
"03_06","2021",0.154445399828031,"β-glucan"
"03_07","2019",-0.678383604021655,"β-glucan"
"03_07","2020",0.420313871817383,"β-glucan"
"03_07","2021",0.704445399828031,"β-glucan"
"03_11","2019",-0.201716937354988,"β-glucan"
"03_11","2020",-0.497186128182616,"β-glucan"
"03_11","2021",-0.138054600171969,"β-glucan"
"03_12","2019",-0.451716937354988,"β-glucan"
"03_12","2020",0.330313871817384,"β-glucan"
"03_12","2021",-0.601554600171969,"β-glucan"
"03_18","2019",-1.28171693735499,"β-glucan"
"03_18","2020",-0.664686128182616,"β-glucan"
"03_18","2021",-0.762221266838636,"β-glucan"
"03_19","2019",-0.701716937354988,"β-glucan"
"03_19","2020",-0.734686128182616,"β-glucan"
"03_19","2021",-1.19055460017197,"β-glucan"
"03_20","2019",-0.476716937354988,"β-glucan"
"03_20","2020",-0.264686128182616,"β-glucan"
"03_20","2021",-0.158887933505302,"β-glucan"
"05_01","2019",-0.431716937354988,"β-glucan"
"05_01","2020",-0.487186128182617,"β-glucan"
"05_01","2021",0.652445399828031,"β-glucan"
"05_04","2019",1.35161639597835,"β-glucan"
"05_04","2020",0.322813871817383,"β-glucan"
"05_04","2021",0.456945399828031,"β-glucan"
"05_05","2019",0.138283062645012,"β-glucan"
"05_05","2020",-0.397186128182617,"β-glucan"
"05_05","2021",0.074445399828031,"β-glucan"
"05_06","2019",0.644949729311678,"β-glucan"
"05_06","2020",-0.234686128182616,"β-glucan"
"05_06","2021",-0.00305460017196912,"β-glucan"
"05_07","2019",1.45161639597835,"β-glucan"
"05_07","2020",0.145313871817383,"β-glucan"
"05_07","2021",1.6011120664947,"β-glucan"
"05_09","2019",0.514949729311679,"β-glucan"
"05_09","2020",0.787813871817383,"β-glucan"
"05_09","2021",0.641112066494697,"β-glucan"
"05_10","2019",0.864949729311679,"β-glucan"
"05_10","2020",-0.247186128182617,"β-glucan"
"05_10","2021",0.452445399828031,"β-glucan"
"05_13","2019",-0.411716937354988,"β-glucan"
"05_13","2020",-0.762186128182616,"β-glucan"
"05_13","2021",-0.307554600171969,"β-glucan"
"05_14","2019",0.481616395978345,"β-glucan"
"05_14","2020",-0.584686128182616,"β-glucan"
"05_14","2021",-0.295554600171969,"β-glucan"
"05_15","2019",0.641616395978345,"β-glucan"
"05_15","2020",-0.474686128182617,"β-glucan"
"05_15","2021",0.320445399828031,"β-glucan"
